Id,DayOfWeek,Date,Open,NationalHoliday
23196,5,8/21/2015,1,0
23197,5,8/21/2015,1,0
23198,5,8/21/2015,1,0
23199,5,8/21/2015,1,0
23200,5,8/21/2015,1,0
23201,5,8/21/2015,1,0
23202,5,8/21/2015,1,0
23203,5,8/21/2015,1,0
23204,5,8/21/2015,1,0
23205,5,8/21/2015,1,0
23206,5,8/21/2015,1,0
23207,5,8/21/2015,1,0
23208,5,8/21/2015,1,0
23209,5,8/21/2015,1,0
23210,5,8/21/2015,1,0
23211,5,8/21/2015,1,0
23212,5,8/21/2015,1,0
23213,5,8/21/2015,1,0
23214,5,8/21/2015,1,0
23215,5,8/21/2015,1,0
23216,5,8/21/2015,1,0
23217,5,8/21/2015,1,0
23218,5,8/21/2015,1,0
23219,5,8/21/2015,1,0
23220,5,8/21/2015,1,0
23221,5,8/21/2015,1,0
23222,5,8/21/2015,1,0
23223,5,8/21/2015,1,0
23224,5,8/21/2015,1,0
23225,5,8/21/2015,1,0
23226,5,8/21/2015,1,0
23227,5,8/21/2015,1,0
23228,5,8/21/2015,1,0
23229,5,8/21/2015,1,0
23230,5,8/21/2015,1,0
23231,5,8/21/2015,1,0
23232,5,8/21/2015,1,0
23233,5,8/21/2015,1,0
23234,5,8/21/2015,1,0
23235,5,8/21/2015,1,0
23236,5,8/21/2015,1,0
23237,5,8/21/2015,1,0
23238,5,8/21/2015,1,0
23239,5,8/21/2015,1,0
23240,5,8/21/2015,1,0
23241,5,8/21/2015,1,0
23242,5,8/21/2015,1,0
23243,5,8/21/2015,1,0
23244,5,8/21/2015,1,0
23245,5,8/21/2015,1,0
23246,5,8/21/2015,1,0
23247,5,8/21/2015,1,0
23248,5,8/21/2015,1,0
23249,5,8/21/2015,1,0
23250,5,8/21/2015,1,0
23251,5,8/21/2015,1,0
23252,5,8/21/2015,1,0
23253,5,8/21/2015,1,0
23254,5,8/21/2015,1,0
23255,5,8/21/2015,1,0
23256,5,8/21/2015,1,0
23257,5,8/21/2015,1,0
23258,5,8/21/2015,1,0
23259,5,8/21/2015,1,0
23260,5,8/21/2015,1,0
23261,5,8/21/2015,1,0
23262,5,8/21/2015,1,0
23263,5,8/21/2015,1,0
23264,5,8/21/2015,1,0
23265,5,8/21/2015,1,0
23266,5,8/21/2015,1,0
23267,5,8/21/2015,1,0
23268,5,8/21/2015,1,0
23269,5,8/21/2015,1,0
23270,5,8/21/2015,1,0
23271,5,8/21/2015,1,0
23272,5,8/21/2015,1,0
23273,5,8/21/2015,1,0
23274,5,8/21/2015,1,0
23275,5,8/21/2015,1,0
23276,5,8/21/2015,1,0
23277,5,8/21/2015,1,0
23278,5,8/21/2015,1,0
23279,5,8/21/2015,1,0
23280,5,8/21/2015,1,0
23281,5,8/21/2015,1,0
23282,5,8/21/2015,1,0
23283,5,8/21/2015,1,0
23284,5,8/21/2015,1,0
23285,5,8/21/2015,1,0
23286,5,8/21/2015,1,0
23287,5,8/21/2015,1,0
23288,5,8/21/2015,1,0
23289,5,8/21/2015,1,0
23290,5,8/21/2015,1,0
23291,5,8/21/2015,1,0
23292,5,8/21/2015,1,0
23293,5,8/21/2015,1,0
23294,5,8/21/2015,1,0
23295,5,8/21/2015,1,0
23296,5,8/21/2015,1,0
23297,5,8/21/2015,1,0
23298,5,8/21/2015,1,0
23299,5,8/21/2015,1,0
23300,5,8/21/2015,1,0
23301,5,8/21/2015,1,0
23302,5,8/21/2015,1,0
23303,5,8/21/2015,1,0
23304,5,8/21/2015,1,0
23305,5,8/21/2015,1,0
23306,5,8/21/2015,1,0
23307,5,8/21/2015,1,0
23308,5,8/21/2015,1,0
23309,5,8/21/2015,1,0
23310,5,8/21/2015,1,0
23311,5,8/21/2015,1,0
23312,5,8/21/2015,1,0
23313,5,8/21/2015,1,0
23314,5,8/21/2015,1,0
23315,5,8/21/2015,1,0
23316,5,8/21/2015,1,0
23317,5,8/21/2015,1,0
23318,5,8/21/2015,1,0
23319,5,8/21/2015,1,0
23320,5,8/21/2015,1,0
23321,5,8/21/2015,1,0
23322,5,8/21/2015,1,0
23323,5,8/21/2015,1,0
23324,5,8/21/2015,1,0
23325,5,8/21/2015,1,0
23326,5,8/21/2015,1,0
23327,5,8/21/2015,1,0
23328,5,8/21/2015,1,0
23329,5,8/21/2015,1,0
23330,5,8/21/2015,1,0
23331,5,8/21/2015,1,0
23332,5,8/21/2015,1,0
23333,5,8/21/2015,1,0
23334,5,8/21/2015,1,0
23335,5,8/21/2015,1,0
23336,5,8/21/2015,1,0
23337,5,8/21/2015,1,0
23338,5,8/21/2015,1,0
23339,5,8/21/2015,1,0
23340,5,8/21/2015,1,0
23341,5,8/21/2015,1,0
23342,5,8/21/2015,1,0
23343,5,8/21/2015,1,0
23344,5,8/21/2015,1,0
23345,5,8/21/2015,1,0
23346,5,8/21/2015,1,0
23347,5,8/21/2015,1,0
23348,5,8/21/2015,1,0
23349,5,8/21/2015,1,0
23350,5,8/21/2015,1,0
23351,5,8/21/2015,1,0
23352,5,8/21/2015,1,0
23353,5,8/21/2015,1,0
23354,5,8/21/2015,1,0
23355,5,8/21/2015,1,0
23356,5,8/21/2015,1,0
23357,5,8/21/2015,1,0
23358,5,8/21/2015,1,0
23359,5,8/21/2015,1,0
23360,5,8/21/2015,1,0
23361,5,8/21/2015,1,0
23362,5,8/21/2015,1,0
23363,5,8/21/2015,1,0
23364,5,8/21/2015,1,0
23365,5,8/21/2015,1,0
23366,5,8/21/2015,1,0
23367,5,8/21/2015,1,0
23368,5,8/21/2015,1,0
23369,5,8/21/2015,1,0
23370,5,8/21/2015,1,0
23371,5,8/21/2015,1,0
23372,5,8/21/2015,1,0
23373,5,8/21/2015,1,0
23374,5,8/21/2015,1,0
23375,5,8/21/2015,1,0
23376,5,8/21/2015,1,0
23377,5,8/21/2015,1,0
23378,5,8/21/2015,1,0
23379,5,8/21/2015,1,0
23380,5,8/21/2015,1,0
23381,5,8/21/2015,1,0
23382,5,8/21/2015,1,0
23383,5,8/21/2015,1,0
23384,5,8/21/2015,1,0
23385,5,8/21/2015,1,0
23386,5,8/21/2015,1,0
23387,5,8/21/2015,1,0
23388,5,8/21/2015,1,0
23389,5,8/21/2015,1,0
23390,5,8/21/2015,1,0
23391,5,8/21/2015,1,0
23392,5,8/21/2015,1,0
23393,5,8/21/2015,1,0
23394,5,8/21/2015,1,0
23395,5,8/21/2015,1,0
23396,5,8/21/2015,1,0
23397,5,8/21/2015,1,0
23398,5,8/21/2015,1,0
23399,5,8/21/2015,1,0
23400,5,8/21/2015,1,0
23401,5,8/21/2015,1,0
23402,5,8/21/2015,1,0
23403,5,8/21/2015,1,0
23404,5,8/21/2015,1,0
23405,5,8/21/2015,1,0
23406,5,8/21/2015,1,0
23407,5,8/21/2015,1,0
23408,5,8/21/2015,1,0
23409,5,8/21/2015,1,0
23410,5,8/21/2015,1,0
23411,5,8/21/2015,1,0
23412,5,8/21/2015,1,0
23413,5,8/21/2015,1,0
23414,5,8/21/2015,1,0
23415,5,8/21/2015,1,0
23416,5,8/21/2015,1,0
23417,5,8/21/2015,1,0
23418,5,8/21/2015,1,0
23419,5,8/21/2015,1,0
23420,5,8/21/2015,1,0
23421,5,8/21/2015,1,0
23422,5,8/21/2015,1,0
23423,5,8/21/2015,1,0
23424,5,8/21/2015,1,0
23425,5,8/21/2015,1,0
23426,5,8/21/2015,1,0
23427,5,8/21/2015,1,0
23428,5,8/21/2015,1,0
23429,5,8/21/2015,1,0
23430,5,8/21/2015,1,0
23431,5,8/21/2015,1,0
23432,5,8/21/2015,1,0
23433,5,8/21/2015,1,0
23434,5,8/21/2015,1,0
23435,5,8/21/2015,1,0
23436,5,8/21/2015,1,0
23437,5,8/21/2015,1,0
23438,5,8/21/2015,1,0
23439,5,8/21/2015,1,0
23440,5,8/21/2015,1,0
23441,5,8/21/2015,1,0
23442,5,8/21/2015,1,0
23443,5,8/21/2015,1,0
23444,5,8/21/2015,1,0
23445,5,8/21/2015,1,0
23446,5,8/21/2015,1,0
23447,5,8/21/2015,1,0
23448,5,8/21/2015,1,0
23449,5,8/21/2015,1,0
23450,5,8/21/2015,1,0
23451,5,8/21/2015,1,0
23452,5,8/21/2015,1,0
23453,5,8/21/2015,1,0
23454,5,8/21/2015,1,0
23455,5,8/21/2015,1,0
23456,5,8/21/2015,1,0
23457,5,8/21/2015,1,0
23458,5,8/21/2015,1,0
23459,5,8/21/2015,1,0
23460,5,8/21/2015,1,0
23461,5,8/21/2015,1,0
23462,5,8/21/2015,1,0
23463,5,8/21/2015,1,0
23464,5,8/21/2015,1,0
23465,5,8/21/2015,1,0
23466,5,8/21/2015,1,0
23467,5,8/21/2015,1,0
23468,5,8/21/2015,1,0
23469,5,8/21/2015,1,0
23470,5,8/21/2015,1,0
23471,5,8/21/2015,1,0
23472,5,8/21/2015,1,0
23473,5,8/21/2015,1,0
23474,5,8/21/2015,1,0
23475,5,8/21/2015,1,0
23476,5,8/21/2015,1,0
23477,5,8/21/2015,1,0
23478,5,8/21/2015,1,0
23479,5,8/21/2015,1,0
23480,5,8/21/2015,1,0
23481,5,8/21/2015,1,0
23482,5,8/21/2015,1,0
23483,5,8/21/2015,1,0
23484,5,8/21/2015,1,0
23485,5,8/21/2015,1,0
23486,5,8/21/2015,1,0
23487,5,8/21/2015,1,0
23488,5,8/21/2015,1,0
23489,5,8/21/2015,1,0
23490,5,8/21/2015,1,0
23491,5,8/21/2015,1,0
23492,5,8/21/2015,1,0
23493,5,8/21/2015,1,0
23494,5,8/21/2015,1,0
23495,5,8/21/2015,1,0
23496,5,8/21/2015,1,0
23497,5,8/21/2015,1,0
23498,5,8/21/2015,1,0
23499,5,8/21/2015,1,0
23500,5,8/21/2015,1,0
23501,5,8/21/2015,1,0
23502,5,8/21/2015,1,0
23503,5,8/21/2015,1,0
23504,5,8/21/2015,1,0
23505,5,8/21/2015,1,0
23506,5,8/21/2015,1,0
23507,5,8/21/2015,1,0
23508,5,8/21/2015,1,0
23509,5,8/21/2015,1,0
23510,5,8/21/2015,1,0
23511,5,8/21/2015,1,0
23512,5,8/21/2015,1,0
23513,5,8/21/2015,1,0
23514,5,8/21/2015,1,0
23515,5,8/21/2015,1,0
23516,5,8/21/2015,1,0
23517,5,8/21/2015,1,0
23518,5,8/21/2015,1,0
23519,5,8/21/2015,1,0
23520,5,8/21/2015,1,0
23521,5,8/21/2015,1,0
23522,5,8/21/2015,1,0
23523,5,8/21/2015,1,0
23524,5,8/21/2015,1,0
23525,5,8/21/2015,1,0
23526,5,8/21/2015,1,0
23527,5,8/21/2015,1,0
23528,5,8/21/2015,1,0
23529,5,8/21/2015,1,0
23530,5,8/21/2015,1,0
23531,5,8/21/2015,1,0
23532,5,8/21/2015,1,0
23533,5,8/21/2015,1,0
23534,5,8/21/2015,1,0
23535,5,8/21/2015,1,0
23536,5,8/21/2015,1,0
23537,5,8/21/2015,1,0
23538,5,8/21/2015,1,0
23539,5,8/21/2015,1,0
23540,5,8/21/2015,1,0
23541,5,8/21/2015,1,0
23542,5,8/21/2015,1,0
23543,5,8/21/2015,1,0
23544,5,8/21/2015,1,0
23545,5,8/21/2015,1,0
23546,5,8/21/2015,1,0
23547,5,8/21/2015,1,0
23548,5,8/21/2015,1,0
23549,5,8/21/2015,1,0
23550,5,8/21/2015,1,0
23551,5,8/21/2015,1,0
23552,5,8/21/2015,1,0
23553,5,8/21/2015,1,0
23554,5,8/21/2015,1,0
23555,5,8/21/2015,1,0
23556,5,8/21/2015,1,0
23557,5,8/21/2015,1,0
23558,5,8/21/2015,1,0
23559,5,8/21/2015,1,0
23560,5,8/21/2015,1,0
23561,5,8/21/2015,1,0
23562,5,8/21/2015,1,0
23563,5,8/21/2015,1,0
23564,5,8/21/2015,1,0
23565,5,8/21/2015,1,0
23566,5,8/21/2015,1,0
23567,5,8/21/2015,1,0
23568,5,8/21/2015,1,0
23569,5,8/21/2015,1,0
23570,5,8/21/2015,1,0
23571,5,8/21/2015,1,0
23572,5,8/21/2015,1,0
23573,5,8/21/2015,1,0
23574,5,8/21/2015,1,0
23575,5,8/21/2015,1,0
23576,5,8/21/2015,1,0
23577,5,8/21/2015,1,0
23578,5,8/21/2015,1,0
23579,5,8/21/2015,1,0
23580,5,8/21/2015,1,0
23581,5,8/21/2015,1,0
23582,5,8/21/2015,1,0
23583,5,8/21/2015,1,0
23584,5,8/21/2015,1,0
23585,5,8/21/2015,1,0
23586,5,8/21/2015,1,0
23587,5,8/21/2015,1,0
23588,5,8/21/2015,1,0
23589,5,8/21/2015,1,0
23590,5,8/21/2015,1,0
23591,5,8/21/2015,1,0
23592,5,8/21/2015,1,0
23593,5,8/21/2015,1,0
23594,5,8/21/2015,1,0
23595,5,8/21/2015,1,0
23596,5,8/21/2015,1,0
23597,5,8/21/2015,1,0
23598,5,8/21/2015,1,0
23599,5,8/21/2015,1,0
23600,5,8/21/2015,1,0
23601,5,8/21/2015,1,0
23602,5,8/21/2015,1,0
23603,5,8/21/2015,1,0
23604,5,8/21/2015,1,0
23605,5,8/21/2015,1,0
23606,5,8/21/2015,1,0
23607,5,8/21/2015,1,0
23608,5,8/21/2015,1,0
23609,5,8/21/2015,1,0
23610,5,8/21/2015,1,0
23611,5,8/21/2015,1,0
23612,5,8/21/2015,1,0
23613,5,8/21/2015,1,0
23614,5,8/21/2015,1,0
23615,5,8/21/2015,1,0
23616,5,8/21/2015,1,0
23617,5,8/21/2015,1,0
23618,5,8/21/2015,1,0
23619,5,8/21/2015,1,0
23620,5,8/21/2015,1,0
23621,5,8/21/2015,1,0
23622,5,8/21/2015,1,0
23623,5,8/21/2015,1,0
23624,5,8/21/2015,1,0
23625,5,8/21/2015,1,0
23626,5,8/21/2015,1,0
23627,5,8/21/2015,1,0
23628,5,8/21/2015,1,0
23629,5,8/21/2015,1,0
23630,5,8/21/2015,1,0
23631,5,8/21/2015,1,0
23632,5,8/21/2015,1,0
23633,5,8/21/2015,1,0
23634,5,8/21/2015,1,0
23635,5,8/21/2015,1,0
23636,5,8/21/2015,1,0
23637,5,8/21/2015,1,0
23638,5,8/21/2015,1,0
23639,5,8/21/2015,1,0
23640,5,8/21/2015,1,0
23641,5,8/21/2015,1,0
23642,5,8/21/2015,1,0
23643,5,8/21/2015,1,0
23644,5,8/21/2015,1,0
23645,5,8/21/2015,1,0
23646,5,8/21/2015,1,0
23647,5,8/21/2015,1,0
23648,5,8/21/2015,1,0
23649,5,8/21/2015,1,0
23650,5,8/21/2015,1,0
23651,5,8/21/2015,1,0
23652,5,8/21/2015,1,0
23653,5,8/21/2015,1,0
23654,5,8/21/2015,1,0
23655,5,8/21/2015,1,0
23656,5,8/21/2015,1,0
23657,5,8/21/2015,1,0
23658,5,8/21/2015,1,0
23659,5,8/21/2015,1,0
23660,5,8/21/2015,1,0
23661,5,8/21/2015,1,0
23662,5,8/21/2015,1,0
23663,5,8/21/2015,1,0
23664,5,8/21/2015,1,0
23665,5,8/21/2015,1,0
23666,5,8/21/2015,1,0
23667,5,8/21/2015,1,0
23668,5,8/21/2015,1,0
23669,5,8/21/2015,1,0
23670,5,8/21/2015,1,0
23671,5,8/21/2015,1,0
23672,5,8/21/2015,1,0
23673,5,8/21/2015,1,0
23674,5,8/21/2015,1,0
23675,5,8/21/2015,1,0
23676,5,8/21/2015,1,0
23677,5,8/21/2015,1,0
23678,5,8/21/2015,1,0
23679,5,8/21/2015,1,0
23680,5,8/21/2015,1,0
23681,5,8/21/2015,1,0
23682,5,8/21/2015,1,0
23683,5,8/21/2015,1,0
23684,5,8/21/2015,1,0
23685,5,8/21/2015,1,0
23686,5,8/21/2015,1,0
23687,5,8/21/2015,1,0
23688,5,8/21/2015,1,0
23689,5,8/21/2015,1,0
23690,5,8/21/2015,1,0
23691,5,8/21/2015,1,0
23692,5,8/21/2015,1,0
23693,5,8/21/2015,1,0
23694,5,8/21/2015,1,0
23695,5,8/21/2015,1,0
23696,5,8/21/2015,1,0
23697,5,8/21/2015,1,0
23698,5,8/21/2015,1,0
23699,5,8/21/2015,1,0
23700,5,8/21/2015,1,0
23701,5,8/21/2015,1,0
23702,5,8/21/2015,1,0
23703,5,8/21/2015,1,0
23704,5,8/21/2015,1,0
23705,5,8/21/2015,1,0
23706,5,8/21/2015,1,0
23707,5,8/21/2015,1,0
23708,5,8/21/2015,1,0
23709,5,8/21/2015,1,0
23710,5,8/21/2015,1,0
23711,5,8/21/2015,1,0
23712,5,8/21/2015,1,0
23713,5,8/21/2015,1,0
23714,5,8/21/2015,1,0
23715,5,8/21/2015,1,0
23716,5,8/21/2015,1,0
23717,5,8/21/2015,1,0
23718,5,8/21/2015,1,0
23719,5,8/21/2015,1,0
23720,5,8/21/2015,1,0
23721,5,8/21/2015,1,0
23722,5,8/21/2015,1,0
23723,5,8/21/2015,1,0
23724,5,8/21/2015,1,0
23725,5,8/21/2015,1,0
23726,5,8/21/2015,1,0
23727,5,8/21/2015,1,0
23728,5,8/21/2015,1,0
23729,5,8/21/2015,1,0
23730,5,8/21/2015,1,0
23731,5,8/21/2015,1,0
23732,5,8/21/2015,1,0
23733,5,8/21/2015,1,0
23734,5,8/21/2015,1,0
23735,5,8/21/2015,1,0
23736,5,8/21/2015,1,0
23737,5,8/21/2015,1,0
23738,5,8/21/2015,1,0
23739,5,8/21/2015,1,0
23740,5,8/21/2015,1,0
23741,5,8/21/2015,1,0
23742,5,8/21/2015,1,0
23743,5,8/21/2015,1,0
23744,5,8/21/2015,1,0
23745,5,8/21/2015,1,0
23746,5,8/21/2015,1,0
23747,5,8/21/2015,1,0
23748,5,8/21/2015,1,0
23749,5,8/21/2015,1,0
23750,5,8/21/2015,1,0
23751,5,8/21/2015,1,0
23752,5,8/21/2015,1,0
23753,5,8/21/2015,1,0
23754,5,8/21/2015,1,0
23755,5,8/21/2015,1,0
23756,5,8/21/2015,1,0
23757,5,8/21/2015,1,0
23758,5,8/21/2015,1,0
23759,5,8/21/2015,1,0
23760,5,8/21/2015,1,0
23761,5,8/21/2015,1,0
23762,5,8/21/2015,1,0
23763,5,8/21/2015,1,0
23764,5,8/21/2015,1,0
23765,5,8/21/2015,1,0
23766,5,8/21/2015,1,0
23767,5,8/21/2015,1,0
23768,5,8/21/2015,1,0
23769,5,8/21/2015,1,0
23770,5,8/21/2015,1,0
23771,5,8/21/2015,1,0
23772,5,8/21/2015,1,0
23773,5,8/21/2015,1,0
23774,5,8/21/2015,1,0
23775,5,8/21/2015,1,0
23776,5,8/21/2015,1,0
23777,5,8/21/2015,1,0
23778,5,8/21/2015,1,0
23779,5,8/21/2015,1,0
23780,5,8/21/2015,1,0
23781,5,8/21/2015,1,0
23782,5,8/21/2015,1,0
23783,5,8/21/2015,1,0
23784,5,8/21/2015,1,0
23785,5,8/21/2015,1,0
23786,5,8/21/2015,1,0
23787,5,8/21/2015,1,0
23788,5,8/21/2015,1,0
23789,5,8/21/2015,1,0
23790,5,8/21/2015,1,0
23791,5,8/21/2015,1,0
23792,5,8/21/2015,1,0
23793,5,8/21/2015,1,0
23794,5,8/21/2015,1,0
23795,5,8/21/2015,1,0
23796,5,8/21/2015,1,0
23797,5,8/21/2015,1,0
23798,5,8/21/2015,1,0
23799,5,8/21/2015,1,0
23800,5,8/21/2015,1,0
23801,5,8/21/2015,1,0
23802,5,8/21/2015,1,0
23803,5,8/21/2015,1,0
23804,5,8/21/2015,1,0
23805,5,8/21/2015,1,0
23806,5,8/21/2015,1,0
23807,5,8/21/2015,1,0
23808,5,8/21/2015,1,0
23809,5,8/21/2015,1,0
23810,5,8/21/2015,1,0
23811,5,8/21/2015,1,0
23812,5,8/21/2015,1,0
23813,5,8/21/2015,1,0
23814,5,8/21/2015,1,0
23815,5,8/21/2015,1,0
23816,5,8/21/2015,1,0
23817,5,8/21/2015,1,0
23818,5,8/21/2015,1,0
23819,5,8/21/2015,1,0
23820,5,8/21/2015,1,0
23821,5,8/21/2015,1,0
23822,5,8/21/2015,1,0
23823,5,8/21/2015,1,0
23824,5,8/21/2015,1,0
23825,5,8/21/2015,1,0
23826,5,8/21/2015,1,0
23827,5,8/21/2015,1,0
23828,5,8/21/2015,1,0
23829,5,8/21/2015,1,0
23830,5,8/21/2015,1,0
23831,5,8/21/2015,1,0
23832,5,8/21/2015,1,0
23833,5,8/21/2015,1,0
23834,5,8/21/2015,1,0
23835,5,8/21/2015,1,0
23836,5,8/21/2015,1,0
23837,5,8/21/2015,1,0
23838,5,8/21/2015,1,0
23839,5,8/21/2015,1,0
23840,5,8/21/2015,1,0
23841,5,8/21/2015,1,0
23842,5,8/21/2015,1,0
23843,5,8/21/2015,1,0
23844,5,8/21/2015,1,0
23845,5,8/21/2015,1,0
23846,5,8/21/2015,1,0
23847,5,8/21/2015,1,0
23848,5,8/21/2015,1,0
23849,5,8/21/2015,1,0
23850,5,8/21/2015,1,0
23851,5,8/21/2015,1,0
23852,5,8/21/2015,1,0
23853,5,8/21/2015,1,0
23854,5,8/21/2015,1,0
23855,5,8/21/2015,1,0
23856,5,8/21/2015,1,0
23857,5,8/21/2015,1,0
23858,5,8/21/2015,1,0
23859,5,8/21/2015,1,0
23860,5,8/21/2015,1,0
23861,5,8/21/2015,1,0
23862,5,8/21/2015,1,0
23863,5,8/21/2015,1,0
23864,5,8/21/2015,1,0
23865,5,8/21/2015,1,0
23866,5,8/21/2015,1,0
23867,5,8/21/2015,1,0
23868,5,8/21/2015,1,0
23869,5,8/21/2015,1,0
23870,5,8/21/2015,1,0
23871,5,8/21/2015,1,0
23872,5,8/21/2015,1,0
23873,5,8/21/2015,1,0
23874,5,8/21/2015,1,0
23875,5,8/21/2015,1,0
23876,5,8/21/2015,1,0
23877,5,8/21/2015,1,0
23878,5,8/21/2015,1,0
23879,5,8/21/2015,1,0
23880,5,8/21/2015,1,0
23881,5,8/21/2015,1,0
23882,5,8/21/2015,1,0
23883,5,8/21/2015,1,0
23884,5,8/21/2015,1,0
23885,5,8/21/2015,1,0
23886,5,8/21/2015,1,0
23887,5,8/21/2015,1,0
23888,5,8/21/2015,1,0
23889,5,8/21/2015,1,0
23890,5,8/21/2015,1,0
23891,5,8/21/2015,1,0
23892,5,8/21/2015,1,0
23893,5,8/21/2015,1,0
23894,5,8/21/2015,1,0
23895,5,8/21/2015,1,0
23896,5,8/21/2015,1,0
23897,5,8/21/2015,1,0
23898,5,8/21/2015,1,0
23899,5,8/21/2015,1,0
23900,5,8/21/2015,1,0
23901,5,8/21/2015,1,0
23902,5,8/21/2015,1,0
23903,5,8/21/2015,1,0
23904,5,8/21/2015,1,0
23905,5,8/21/2015,1,0
23906,5,8/21/2015,1,0
23907,5,8/21/2015,1,0
23908,5,8/21/2015,1,0
23909,5,8/21/2015,1,0
23910,5,8/21/2015,1,0
23911,5,8/21/2015,1,0
23912,5,8/21/2015,1,0
23913,5,8/21/2015,1,0
23914,5,8/21/2015,1,0
23915,5,8/21/2015,1,0
23916,5,8/21/2015,1,0
23917,5,8/21/2015,1,0
23918,5,8/21/2015,1,0
23919,5,8/21/2015,1,0
23920,5,8/21/2015,1,0
23921,5,8/21/2015,1,0
23922,5,8/21/2015,1,0
23923,5,8/21/2015,1,0
23924,5,8/21/2015,1,0
23925,5,8/21/2015,1,0
23926,5,8/21/2015,1,0
23927,5,8/21/2015,1,0
23928,5,8/21/2015,1,0
23929,5,8/21/2015,1,0
23930,5,8/21/2015,1,0
23931,5,8/21/2015,1,0
23932,5,8/21/2015,1,0
23933,5,8/21/2015,1,0
23934,5,8/21/2015,1,0
23935,5,8/21/2015,1,0
23936,5,8/21/2015,1,0
23937,5,8/21/2015,1,0
23938,5,8/21/2015,1,0
23939,5,8/21/2015,1,0
23940,5,8/21/2015,1,0
23941,5,8/21/2015,1,0
23942,5,8/21/2015,1,0
23943,5,8/21/2015,1,0
23944,5,8/21/2015,1,0
23945,5,8/21/2015,1,0
23946,5,8/21/2015,1,0
23947,5,8/21/2015,1,0
23948,5,8/21/2015,1,0
23949,5,8/21/2015,1,0
23950,5,8/21/2015,1,0
23951,5,8/21/2015,1,0
23952,5,8/21/2015,1,0
23953,5,8/21/2015,1,0
23954,5,8/21/2015,1,0
23955,5,8/21/2015,1,0
23956,5,8/21/2015,1,0
23957,5,8/21/2015,1,0
23958,5,8/21/2015,1,0
23959,5,8/21/2015,1,0
23960,5,8/21/2015,1,0
23961,5,8/21/2015,1,0
23962,5,8/21/2015,1,0
23963,5,8/21/2015,1,0
23964,5,8/21/2015,1,0
23965,5,8/21/2015,1,0
23966,5,8/21/2015,1,0
23967,5,8/21/2015,1,0
23968,5,8/21/2015,1,0
23969,4,8/20/2015,1,0
23970,4,8/20/2015,1,0
23971,4,8/20/2015,1,0
23972,4,8/20/2015,1,0
23973,4,8/20/2015,1,0
23974,4,8/20/2015,1,0
23975,4,8/20/2015,1,0
23976,4,8/20/2015,1,0
23977,4,8/20/2015,1,0
23978,4,8/20/2015,1,0
23979,4,8/20/2015,1,0
23980,4,8/20/2015,1,0
23981,4,8/20/2015,1,0
23982,4,8/20/2015,1,0
23983,4,8/20/2015,1,0
23984,4,8/20/2015,1,0
23985,4,8/20/2015,1,0
23986,4,8/20/2015,1,0
23987,4,8/20/2015,1,0
23988,4,8/20/2015,1,0
23989,4,8/20/2015,1,0
23990,4,8/20/2015,1,0
23991,4,8/20/2015,1,0
23992,4,8/20/2015,1,0
23993,4,8/20/2015,1,0
23994,4,8/20/2015,1,0
23995,4,8/20/2015,1,0
23996,4,8/20/2015,1,0
23997,4,8/20/2015,1,0
23998,4,8/20/2015,1,0
23999,4,8/20/2015,1,0
24000,4,8/20/2015,1,0
24001,4,8/20/2015,1,0
24002,4,8/20/2015,1,0
24003,4,8/20/2015,1,0
24004,4,8/20/2015,1,0
24005,4,8/20/2015,1,0
24006,4,8/20/2015,1,0
24007,4,8/20/2015,1,0
24008,4,8/20/2015,1,0
24009,4,8/20/2015,1,0
24010,4,8/20/2015,1,0
24011,4,8/20/2015,1,0
24012,4,8/20/2015,1,0
24013,4,8/20/2015,1,0
24014,4,8/20/2015,1,0
24015,4,8/20/2015,1,0
24016,4,8/20/2015,1,0
24017,4,8/20/2015,1,0
24018,4,8/20/2015,1,0
24019,4,8/20/2015,1,0
24020,4,8/20/2015,1,0
24021,4,8/20/2015,1,0
24022,4,8/20/2015,1,0
24023,4,8/20/2015,1,0
24024,4,8/20/2015,1,0
24025,4,8/20/2015,1,0
24026,4,8/20/2015,1,0
24027,4,8/20/2015,1,0
24028,4,8/20/2015,1,0
24029,4,8/20/2015,1,0
24030,4,8/20/2015,1,0
24031,4,8/20/2015,1,0
24032,4,8/20/2015,1,0
24033,4,8/20/2015,1,0
24034,4,8/20/2015,1,0
24035,4,8/20/2015,1,0
24036,4,8/20/2015,1,0
24037,4,8/20/2015,1,0
24038,4,8/20/2015,1,0
24039,4,8/20/2015,1,0
24040,4,8/20/2015,1,0
24041,4,8/20/2015,1,0
24042,4,8/20/2015,1,0
24043,4,8/20/2015,1,0
24044,4,8/20/2015,1,0
24045,4,8/20/2015,1,0
24046,4,8/20/2015,1,0
24047,4,8/20/2015,1,0
24048,4,8/20/2015,1,0
24049,4,8/20/2015,1,0
24050,4,8/20/2015,1,0
24051,4,8/20/2015,1,0
24052,4,8/20/2015,1,0
24053,4,8/20/2015,1,0
24054,4,8/20/2015,1,0
24055,4,8/20/2015,1,0
24056,4,8/20/2015,1,0
24057,4,8/20/2015,1,0
24058,4,8/20/2015,1,0
24059,4,8/20/2015,1,0
24060,4,8/20/2015,1,0
24061,4,8/20/2015,1,0
24062,4,8/20/2015,1,0
24063,4,8/20/2015,1,0
24064,4,8/20/2015,1,0
24065,4,8/20/2015,1,0
24066,4,8/20/2015,1,0
24067,4,8/20/2015,1,0
24068,4,8/20/2015,1,0
